review_id,rule_id,rule_type,current_review_status,engine_status,review_reason,product_id,step_id,applies_to_step_id,regions,strength,confidence,message,source_sheet,source_cell,review_decision,final_rule_type,final_effect,normalized_payload,reviewer,reviewed_at,review_notes
review:0288,DRX-Compass OTC WW!C109:8621872:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621872,otc_step_9b,,,unknown,0.6,Focus Intermix Bucky for WS Right,DRX-Compass OTC WW,C109,,detector_bucky_compatibility,hard_block,,,,
review:0289,DRX-Compass OTC WW!D109:8621872:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621872,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D109,,review_needed,review_needed,,,,
review:0290,DRX-Compass OTC WW!C110:8621898:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621898,otc_step_9b,,,unknown,0.6,Focus WOD Bucky for WS Left,DRX-Compass OTC WW,C110,,detector_bucky_compatibility,hard_block,,,,
review:0291,DRX-Compass OTC WW!D110:8621898:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621898,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D110,,review_needed,review_needed,,,,
review:0292,DRX-Compass OTC WW!C111:6709760:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,6709760,otc_step_9b,,,unknown,0.6,DRX WOD Bucky for WS Right,DRX-Compass OTC WW,C111,,detector_bucky_compatibility,hard_block,,,,
review:0293,DRX-Compass OTC WW!D111:6709760:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6709760,otc_step_9b,,,hard_block,0.6,Use Only With Other DRX Detector,DRX-Compass OTC WW,D111,,review_needed,review_needed,,,,
review:0294,DRX-Compass OTC WW!C112:6709778:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,6709778,otc_step_9b,,,unknown,0.6,Focus WOD Bucky for WS Right,DRX-Compass OTC WW,C112,,detector_bucky_compatibility,hard_block,,,,
review:0295,DRX-Compass OTC WW!D112:6709778:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6709778,otc_step_9b,,,hard_block,0.6,Use Only With Other Focus Detector,DRX-Compass OTC WW,D112,,review_needed,review_needed,,,,
review:0296,DRX-Compass OTC WW!C119:8621997:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621997,otc_step_10,,,unknown,0.6,GRID 103L/I FD 40-72 10:1,DRX-Compass OTC WW,C119,,review_needed,review_needed,,,,
review:0297,DRX-Compass OTC WW!D119:8621997:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8621997,otc_step_10,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D119,,detector_grid_support,hard_block,,,,
review:0298,DRX-Compass OTC WW!C120:6701718:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701718,otc_step_10,,,unknown,0.6,GRID 44LINE/CM FD 130 10:1,DRX-Compass OTC WW,C120,,review_needed,review_needed,,,,
review:0299,DRX-Compass OTC WW!D120:6701718:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,6701718,otc_step_10,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D120,,detector_grid_support,hard_block,,,,
review:0300,DRX-Compass OTC WW!C121:8622029:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622029,otc_step_10,,,unknown,0.6,GRID 200L/I FD 40-72 10:1,DRX-Compass OTC WW,C121,,review_needed,review_needed,,,,
review:0301,DRX-Compass OTC WW!D121:8622029:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8622029,otc_step_10,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D121,,detector_grid_support,hard_block,,,,
review:0302,DRX-Compass OTC WW!C122:8622052:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622052,otc_step_10,,,unknown,0.6,GRID 44LINE/CM FD 130 12:1,DRX-Compass OTC WW,C122,,review_needed,review_needed,,,,
review:0303,DRX-Compass OTC WW!D122:8622052:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8622052,otc_step_10,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D122,,detector_grid_support,hard_block,,,,
review:0304,DRX-Compass OTC WW!C123:8622045:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622045,otc_step_10,,,unknown,0.6,GRID 44LINE/CM FD 100 12:1 LANDSCAPE,DRX-Compass OTC WW,C123,,review_needed,review_needed,,,,
review:0305,DRX-Compass OTC WW!D123:8622045:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8622045,otc_step_10,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D123,,detector_grid_support,hard_block,,,,
review:0306,DRX-Compass OTC WW!C124:8622060:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622060,otc_step_10,,,unknown,0.6,GRID 44LINE/CM FD 180 12:1,DRX-Compass OTC WW,C124,,review_needed,review_needed,,,,
review:0307,DRX-Compass OTC WW!D124:8622060:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8622060,otc_step_10,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D124,,detector_grid_support,hard_block,,,,
review:0308,DRX-Compass OTC WW!C128:6701668:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701668,otc_step_11a,,C,unknown,0.6,Table QT-740 w/oBucky w/AT C/F,DRX-Compass OTC WW,C128,,review_needed,review_needed,,,,
review:0309,DRX-Compass OTC WW!D128:6701668:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701668,otc_step_11a,,,unknown,0.6,"QT-740 Float Top, Non-Elevating with Bucky Tracking",DRX-Compass OTC WW,D128,,review_needed,review_needed,,,,
review:0310,DRX-Compass OTC WW!C129:6701692:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701692,otc_step_11a,,C,unknown,0.6,Table QT-750 w/o Bucky C/F,DRX-Compass OTC WW,C129,,review_needed,review_needed,,,,
review:0311,DRX-Compass OTC WW!D129:6701692:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701692,otc_step_11a,,,unknown,0.6,"QT-750 Float Top ,Elevating with Bucky Tracking",DRX-Compass OTC WW,D129,,review_needed,review_needed,,,,
review:0312,DRX-Compass OTC WW!E130:6700231:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6700231,otc_step_11a,,,hard_block,0.6,Only for No table configuration,DRX-Compass OTC WW,E130,,review_needed,review_needed,,,,
review:0313,DRX-Compass OTC WW!C135:8621922:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621922,otc_step_11b,,,unknown,0.6,DRX Intermix Bucky for Table,DRX-Compass OTC WW,C135,,detector_bucky_compatibility,hard_block,,,,
review:0314,DRX-Compass OTC WW!D135:8621922:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621922,otc_step_11b,,,hard_block,0.6,DRX Detector and Focus HD Detector Use Only,DRX-Compass OTC WW,D135,,review_needed,review_needed,,,,
review:0315,DRX-Compass OTC WW!C136:8621971:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621971,otc_step_11b,,,unknown,0.6,DRX WOD Bucky for Table,DRX-Compass OTC WW,C136,,detector_bucky_compatibility,hard_block,,,,
review:0316,DRX-Compass OTC WW!D136:8621971:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621971,otc_step_11b,,,hard_block,0.6,DRX Detector and Focus HD Detector Use Only,DRX-Compass OTC WW,D136,,review_needed,review_needed,,,,
review:0317,DRX-Compass OTC WW!C137:8621930:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621930,otc_step_11b,,,unknown,0.6,Focus 35C Bucky for Table,DRX-Compass OTC WW,C137,,detector_bucky_compatibility,hard_block,,,,
review:0318,DRX-Compass OTC WW!D137:8621930:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621930,otc_step_11b,,,hard_block,0.6,Focus Detector Use ONLY,DRX-Compass OTC WW,D137,,review_needed,review_needed,,,,
review:0319,DRX-Compass OTC WW!C138:8621948:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621948,otc_step_11b,,,unknown,0.6,Focus 43C Bucky for Table,DRX-Compass OTC WW,C138,,detector_bucky_compatibility,hard_block,,,,
review:0320,DRX-Compass OTC WW!D138:8621948:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621948,otc_step_11b,,,hard_block,0.6,Focus Detector Use ONLY,DRX-Compass OTC WW,D138,,review_needed,review_needed,,,,
review:0321,DRX-Compass OTC WW!C139:8621955:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621955,otc_step_11b,,,unknown,0.6,Focus Intermix Bucky for Table,DRX-Compass OTC WW,C139,,detector_bucky_compatibility,hard_block,,,,
review:0322,DRX-Compass OTC WW!D139:8621955:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621955,otc_step_11b,,,hard_block,0.6,Focus Detector Use ONLY,DRX-Compass OTC WW,D139,,review_needed,review_needed,,,,
review:0323,DRX-Compass OTC WW!C140:8621963:detector_bucky_match,detector_bucky_match,needs_review,not_implemented,not_yet_implemented_detector_bucky_check,8621963,otc_step_11b,,,unknown,0.6,Focus WOD Bucky for Table,DRX-Compass OTC WW,C140,,detector_bucky_compatibility,hard_block,,,,
review:0324,DRX-Compass OTC WW!D140:8621963:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621963,otc_step_11b,,,hard_block,0.6,Focus Detector Use ONLY,DRX-Compass OTC WW,D140,,review_needed,review_needed,,,,
review:0325,DRX-Compass OTC WW!C147:8621989:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621989,otc_step_12,,,unknown,0.6,GRID 103L/I FD 34-44 10:1,DRX-Compass OTC WW,C147,,review_needed,review_needed,,,,
review:0326,DRX-Compass OTC WW!D147:8621989:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8621989,otc_step_12,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D147,,detector_grid_support,hard_block,,,,
review:0327,DRX-Compass OTC WW!C148:6701700:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701700,otc_step_12,,,unknown,0.6,GRID 44LINE/CM FD 100 10:1,DRX-Compass OTC WW,C148,,review_needed,review_needed,,,,
review:0328,DRX-Compass OTC WW!D148:6701700:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,6701700,otc_step_12,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D148,,detector_grid_support,hard_block,,,,
review:0329,DRX-Compass OTC WW!C149:6701718:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701718,otc_step_12,,,unknown,0.6,GRID 44LINE/CM FD 130 10:1,DRX-Compass OTC WW,C149,,review_needed,review_needed,,,,
review:0330,DRX-Compass OTC WW!D149:6701718:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,6701718,otc_step_12,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D149,,detector_grid_support,hard_block,,,,
review:0331,DRX-Compass OTC WW!C150:8622011:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622011,otc_step_12,,,unknown,0.6,GRID 200L/I FD 34-44 10:1,DRX-Compass OTC WW,C150,,review_needed,review_needed,,,,
review:0332,DRX-Compass OTC WW!D150:8622011:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8622011,otc_step_12,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D150,,detector_grid_support,hard_block,,,,
review:0333,DRX-Compass OTC WW!C151:8622037:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622037,otc_step_12,,,unknown,0.6,GRID 44LINE/CM FD 100 12:1,DRX-Compass OTC WW,C151,,review_needed,review_needed,,,,
review:0334,DRX-Compass OTC WW!D151:8622037:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8622037,otc_step_12,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D151,,detector_grid_support,hard_block,,,,
review:0335,DRX-Compass OTC WW!C152:8622052:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622052,otc_step_12,,,unknown,0.6,GRID 44LINE/CM FD 130 12:1,DRX-Compass OTC WW,C152,,review_needed,review_needed,,,,
review:0336,DRX-Compass OTC WW!D152:8622052:detector_grid_match,detector_grid_match,needs_review,partially_implemented_detector_grid_matrix,candidate_detector_grid_rule_needs_confirmation,8622052,otc_step_12,,,unknown,0.6,refer Config Matrix of Detector&Grid,DRX-Compass OTC WW,D152,,detector_grid_support,hard_block,,,,
review:0337,DRX-Compass OTC WW!E156:6576136:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6576136,otc_step_13,,,hard_block,0.6,Only select for CGF Generator (Already exsit in the CGN generator),DRX-Compass OTC WW,E156,,review_needed,review_needed,,,,
review:0338,DRX-Compass OTC WW!E162:8621708:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621708,otc_step_14,,,unknown,0.6,Can select when Z-motorized,DRX-Compass OTC WW,E162,,review_needed,review_needed,,,,
review:0339,DRX-Compass OTC WW!E163:8621724:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621724,otc_step_14,,,unknown,0.6,Can select when Z-motorized,DRX-Compass OTC WW,E163,,review_needed,review_needed,,,,
review:0340,DRX-Compass OTC WW!E164:8621732:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621732,otc_step_14,,,unknown,0.6,Can select when Z & Alpha motorized,DRX-Compass OTC WW,E164,,review_needed,review_needed,,,,
review:0341,DRX-Compass OTC WW!D167:8621914:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8621914,otc_step_14,,,unknown,0.6,Kit for adding Autotracking to 740 table bucky,DRX-Compass OTC WW,D167,,review_needed,review_needed,,,,
review:0342,DRX-Compass OTC WW!D173:8622821:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622821,otc_step_15a,,,unknown,0.6,Availability Varies by Region & Detector Selection,DRX-Compass OTC WW,D173,,review_needed,review_needed,,,,
review:0343,DRX-Compass OTC WW!C186:8623027:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623027,otc_step_15a,,C,unknown,0.6,SMARTGRID SOFTWARE FOR DRX-C/F,DRX-Compass OTC WW,C186,,review_needed,review_needed,,,,
review:0344,DRX-Compass OTC WW!D188:6703839:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,6703839,otc_step_15a,,C,hard_block,0.6,China ONLY at launch,DRX-Compass OTC WW,D188,,review_needed,review_needed,,,,
review:0345,DRX-Compass OTC WW!C194:8623118:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,8623118,otc_step_15a,,C,hard_block,0.6,DR TQT ADDL SW ONLY FOR DRX-C/F,DRX-Compass OTC WW,C194,,review_needed,review_needed,,,,
review:0346,DRX-Compass OTC WW!D201:8622862:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622862,otc_step_15b,,C;OUS;US,unknown,0.6,Availability Varies by Region Currently Yes (OUS & C ) NO US & C,DRX-Compass OTC WW,D201,,review_needed,review_needed,,,,
review:0347,DRX-Compass OTC WW!D208:8622987:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622987,otc_step_15b,,C;OUS;US,unknown,0.6,Availability Varies by Region Currently Yes (OUS & C ) NO US & C,DRX-Compass OTC WW,D208,,review_needed,review_needed,,,,
review:0348,DRX-Compass OTC WW!D209:8622995:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8622995,otc_step_15b,,C;OUS;US,unknown,0.6,Availability Varies by Region Currently Yes (OUS & C ) NO US & C,DRX-Compass OTC WW,D209,,review_needed,review_needed,,,,
review:0349,DRX-Compass OTC WW!C211:8623027:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623027,otc_step_15b,,C,unknown,0.6,SMARTGRID SOFTWARE FOR DRX-C/F,DRX-Compass OTC WW,C211,,review_needed,review_needed,,,,
review:0350,DRX-Compass OTC WW!D212:8623035:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623035,otc_step_15b,,C;OUS;US,unknown,0.6,Availability Varies by Region Currently Yes (OUS & C ) NO US & C,DRX-Compass OTC WW,D212,,review_needed,review_needed,,,,
review:0351,DRX-Compass OTC WW!D213:6703839:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,6703839,otc_step_15b,,C,hard_block,0.6,China ONLY at launch,DRX-Compass OTC WW,D213,,review_needed,review_needed,,,,
review:0352,DRX-Compass OTC WW!D216:8623076:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623076,otc_step_15b,,C;OUS;US,unknown,0.6,Availability Varies by Region Currently Yes (OUS & C ) NO US & C,DRX-Compass OTC WW,D216,,review_needed,review_needed,,,,
review:0353,DRX-Compass OTC WW!D217:8623084:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8623084,otc_step_15b,,C;OUS;US,unknown,0.6,Availability Varies by Region Currently Yes (OUS & C ) NO US & C,DRX-Compass OTC WW,D217,,review_needed,review_needed,,,,
review:0354,DRX-Compass OTC WW!E221:8622102:must_select,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,8622102,otc_step_16,,,hard_block,0.9,Must be selected when GCC Revisiong,DRX-Compass OTC WW,E221,,must_select,hard_block,,,,
review:0355,DRX-Compass OTC WW!E222:8622110:must_select,must_select,auto_approved,not_implemented,not_yet_implemented_required_selection,8622110,otc_step_16,,,hard_block,0.9,Must be selected when GCC Revisiong,DRX-Compass OTC WW,E222,,must_select,hard_block,,,,
review:0356,DRX-Compass OTC WW!E227:8615460:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8615460,otc_step_16,,,hard_block,0.6,Only for DRX detector,DRX-Compass OTC WW,E227,,review_needed,review_needed,,,,
review:0357,DRX-Compass OTC WW!E228:8618183:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,8618183,otc_step_16,,,hard_block,0.6,Only for DRX detector,DRX-Compass OTC WW,E228,,review_needed,review_needed,,,,
review:0358,DRX-Compass OTC WW!E230:6701148:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6701148,otc_step_16,,,hard_block,0.6,Only for Focus detector,DRX-Compass OTC WW,E230,,review_needed,review_needed,,,,
review:0359,DRX-Compass OTC WW!E231:6705859:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6705859,otc_step_16,,,hard_block,0.6,Only for Focus HD detector,DRX-Compass OTC WW,E231,,review_needed,review_needed,,,,
review:0360,DRX-Compass OTC WW!C240:6565667:free_text_constraint,free_text_constraint,needs_review,not_implemented,natural_language_constraint_needs_normalization,6565667,otc_step_16,,,unknown,0.6,Universal Grid Holder,DRX-Compass OTC WW,C240,,review_needed,review_needed,,,,
review:0361,DRX-Compass OTC WW!C251:step_rule,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,,,,,unknown,0.65,Smart Room: Choose 17a or 17b,DRX-Compass OTC WW,C251,,require,hard_block,,,,
review:0362,DRX-Compass OTC WW!C253:step_rule,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,,,,,unknown,0.65,Smart Room Assistant,DRX-Compass OTC WW,C253,,require,hard_block,,,,
review:0363,DRX-Compass OTC WW!D254:8626749:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626749,otc_step_17a,,C;US,unknown,0.9,WW ex US&C,DRX-Compass OTC WW,D254,,region_block,hard_block,,,,
review:0364,DRX-Compass OTC WW!D255:8626780:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626780,otc_step_17a,,C;US,unknown,0.9,WW ex US&C,DRX-Compass OTC WW,D255,,region_block,hard_block,,,,
review:0365,DRX-Compass OTC WW!C256:6704845:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6704845,otc_step_17a,,C,unknown,0.6,REMOTE CONTROLLER FOR SMART ROOM DRX-C,DRX-Compass OTC WW,C256,,require,hard_block,,,,
review:0366,DRX-Compass OTC WW!D256:6704845:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6704845,otc_step_17a,,C;US,unknown,0.9,WW ex US&C,DRX-Compass OTC WW,D256,,region_block,hard_block,,,,
review:0367,DRX-Compass OTC WW!C257:6708697:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6708697,otc_step_17a,,C,unknown,0.6,SMART ROOM ASSIST FOR DRX-C/F,DRX-Compass OTC WW,C257,,require,hard_block,,,,
review:0368,DRX-Compass OTC WW!D257:6708697:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6708697,otc_step_17a,,C;US,unknown,0.9,SW Licence Kit， WW ex US&C,DRX-Compass OTC WW,D257,,region_block,hard_block,,,,
review:0369,DRX-Compass OTC WW!D258:6708705:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6708705,otc_step_17a,,C;EU;US,unknown,0.9,"SW Licence Kit， WW ex EU,US&C",DRX-Compass OTC WW,D258,,region_block,hard_block,,,,
review:0370,DRX-Compass OTC WW!D259:8627465:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8627465,otc_step_17a,,C;EU;US,unknown,0.9,"SW Licence Kit， WW ex EU,US&C",DRX-Compass OTC WW,D259,,region_block,hard_block,,,,
review:0371,DRX-Compass OTC WW!C260:8627192:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,8627192,otc_step_17a,,C,unknown,0.6,SMART ROOM ASSIST BUNDLE FOR DRX-C/F OTC,DRX-Compass OTC WW,C260,,require,hard_block,,,,
review:0372,DRX-Compass OTC WW!D260:8627192:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,8627192,otc_step_17a,,C;US,hard_block,0.6,US&C Only,DRX-Compass OTC WW,D260,,review_needed,review_needed,,,,
review:0373,DRX-Compass OTC WW!C262:step_rule,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,,,,,unknown,0.65,Smart Room,DRX-Compass OTC WW,C262,,require,hard_block,,,,
review:0374,DRX-Compass OTC WW!D263:8626749:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626749,otc_step_17b,,C;India;US,unknown,0.9,"WW ex US&C, India",DRX-Compass OTC WW,D263,,region_block,hard_block,,,,
review:0375,DRX-Compass OTC WW!D264:8626780:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626780,otc_step_17b,,C;India;US,unknown,0.9,"WW ex US&C, India",DRX-Compass OTC WW,D264,,region_block,hard_block,,,,
review:0376,DRX-Compass OTC WW!C265:6704845:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6704845,otc_step_17b,,C,unknown,0.6,REMOTE CONTROLLER FOR SMART ROOM DRX-C,DRX-Compass OTC WW,C265,,require,hard_block,,,,
review:0377,DRX-Compass OTC WW!D265:6704845:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6704845,otc_step_17b,,C;India;US,unknown,0.9,"WW ex US&C, India",DRX-Compass OTC WW,D265,,region_block,hard_block,,,,
review:0378,DRX-Compass OTC WW!D266:8626764:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8626764,otc_step_17b,,C;India;US,unknown,0.9,"WW ex US&C, India",DRX-Compass OTC WW,D266,,region_block,hard_block,,,,
review:0379,DRX-Compass OTC WW!C267:6704407:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6704407,otc_step_17b,,C,unknown,0.6,SMART ROOM FOR DRX-C/F,DRX-Compass OTC WW,C267,,require,hard_block,,,,
review:0380,DRX-Compass OTC WW!D267:6704407:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6704407,otc_step_17b,,C;US,unknown,0.9,SW Licence Kit， WW ex US&C,DRX-Compass OTC WW,D267,,region_block,hard_block,,,,
review:0381,DRX-Compass OTC WW!D268:6708705:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,6708705,otc_step_17b,,C;EU;US,unknown,0.9,"SW Licence Kit， WW ex EU,US&C",DRX-Compass OTC WW,D268,,region_block,hard_block,,,,
review:0382,DRX-Compass OTC WW!D269:8627465:region_exclusion,region_exclusion,auto_approved,not_implemented,not_yet_implemented_region_block,8627465,otc_step_17b,,C;EU;US,unknown,0.9,"SW Licence Kit， WW ex EU,US&C",DRX-Compass OTC WW,D269,,region_block,hard_block,,,,
review:0383,DRX-Compass OTC WW!C270:8627176:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,8627176,otc_step_17b,,C,unknown,0.6,SMART ROOM BUNDLE FOR DRX-C/F OTC,DRX-Compass OTC WW,C270,,require,hard_block,,,,
review:0384,DRX-Compass OTC WW!D270:8627176:free_text_constraint,free_text_constraint,needs_review,partially_implemented_region_rule,natural_language_constraint_needs_normalization,8627176,otc_step_17b,,C;US,hard_block,0.6,US&C Only,DRX-Compass OTC WW,D270,,review_needed,review_needed,,,,
review:0385,DRX-Compass OTC WW!C271:6704431:feature_requirement,feature_requirement,needs_review,not_implemented,not_yet_implemented_requirement_rule,6704431,otc_step_17b,,,unknown,0.6,"CAMERA STAND, SMART ROOM",DRX-Compass OTC WW,C271,,require,hard_block,,,,
